,intent,text,seeds,label,is_invalid
1582,close,i am requesting that my bank account be closed,i want to close a bank acount,6,
1583,close,what steps should i follow to close my account,what's the proper way to close my account?,6,
1584,close,i apologize for any inconvenience caused,i want to close a bank acount,6,X
1585,close,can you please help me close my bank account,i want to close a bank acount,6,
1586,close,are there any specific questions or concerns you have regarding the process of closing your bank account that i can assist you with,i want to close a bank acount,6,X
1587,close,what documents do i need to provide when closing a bank account,i want to close a bank acount,6,
1588,close,what are the requirements for closing a bank account,i want to close a bank acount,6,
1589,close,have you tried contacting the bank to see if they can resolve any issues you may have with the account,i want to close a bank acount,6,X
1590,close,how can i properly close my account,what's the proper way to close my account?,6,
1591,close,how do i close my account,what's the proper way to close my account?,6,
1592,close,do you require any assistance in closing your bank account,i want to close a bank acount,6,X
1593,close,can you please provide more context or details about the account you want to close,how do i close an account?,6,X
1594,close,how do i permanently delete my account,what's the proper way to close my account?,6,
1595,close,how can i shut down my account,how do i close an account?,6,
1596,close,have you tried contacting customer support for any possible solutions before considering account closure,what's the proper way to close my account?,6,X
1597,close,what are the necessary steps to close my account,what's the proper way to close my account?,6,
1598,close,how do i shut down an account,how do i close an account?,6,
1599,close,how can i close an account,how do i close an account?,6,
1600,close,what is the reason for closing the account,how do i close an account?,6,
1601,close,what specific account are you referring to,how do i close an account?,6,X
1602,close,is there a specific reason you want to close your bank account,i want to close a bank acount,6,X
1603,close,what are the steps you have taken to resolve the issue with the account,how do i close an account?,6,
1604,close,have you considered contacting the bank to discuss any potential solutions before closing your account,i want to close a bank acount,6,X
1605,close,are there any issues or concerns you have with your current bank account that led you to consider closing it,i want to close a bank acount,6,X
1606,close,can you provide the reason for closing the bank account,i want to close a bank acount,6,
1607,close,i would like to cancel my bank account,i want to close a bank acount,6,
1608,close,what steps do i need to take to terminate my account,what's the proper way to close my account?,6,
1609,close,how can i close my account,how do i close an account?,6,
1610,close,what are the steps required to close an account,how do i close an account?,6,
1611,close,what is the reason for closing your bank account,i want to close a bank acount,6,X
1612,close,how do i end my account,how do i close an account?,6,
1613,close,have you considered any alternatives to closing your bank account such as transferring your funds to a different account or resolving any issues you may have with the bank,i want to close a bank acount,6,X
